,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,Transaction_Amount
39311,39350,123,15,3,0,3,0,0,346030210,0,6304,0,2065,1,0,2,1,62197
39312,39354,123,38,3,0,1,0,0,346030246,1,966,0,79,1,0,0,1,51034
39313,39011,123,24,2,0,1,1,0,346028058,0,2289,0,70,1,0,2,1,49445
39314,39536,123,20,2,0,1,1,0,346031321,1,9632,0,3306,0,3,2,1,60610
39315,39453,123,13,3,0,1,1,0,346030813,0,10734,0,2049,1,0,2,1,52635
39316,39375,123,61,3,0,1,0,0,346030372,1,6880,0,2024,1,0,2,1,49451
39317,39056,123,37,2,0,1,1,0,346028335,1,2978,1,3272,0,3,2,1,60618
39318,39105,123,36,8,0,3,0,0,346028631,1,11526,1,6299,2,3,4,1,52642
39319,39644,123,52,3,0,1,0,0,346031996,1,10148,1,2043,1,0,2,1,49451
39320,39068,123,26,2,0,1,1,0,346028412,0,1600,0,5980,0,3,2,1,62213
39321,39632,123,52,3,0,1,0,0,346031911,0,9228,0,2043,1,0,2,1,62213
39322,39582,123,19,3,0,1,0,0,346031573,1,9265,0,6844,1,0,1,1,55832
39323,39134,123,26,2,0,1,0,0,346028885,1,3021,1,10,2,1,2,1,49451
39324,39407,123,13,8,0,3,0,0,346030522,0,4031,1,7204,2,3,4,1,49451
39325,39370,123,41,3,0,1,1,0,346030340,0,7491,0,2030,1,0,1,1,49457
39326,39564,123,91,2,0,1,0,0,346031484,1,6611,0,6426,0,3,2,1,51053
39327,39178,123,1,2,0,1,0,0,346029158,1,645,0,4794,0,3,2,1,49538
39328,39490,123,18,3,0,1,0,0,346031056,1,6310,0,16,1,0,0,1,63920
39329,39439,123,42,2,0,1,0,0,346030739,0,5991,0,4711,0,3,2,1,49538
39330,39269,123,32,3,0,1,1,0,346029647,1,9258,0,2017,1,0,2,1,51136
39331,39497,123,35,1,1,2,0,0,345950360,0,10129,1,5852,2,3,0,1,59126
39332,39423,123,100,3,0,1,0,0,346030628,1,4023,0,5911,1,0,0,1,59126
39333,39150,123,7,3,0,1,0,0,346029001,1,769,1,4,1,0,0,1,55930
39334,39225,123,15,3,0,1,0,0,346029446,1,1720,1,2065,1,0,3,1,49538
39335,39637,123,91,2,0,1,0,0,346031933,1,474,0,4926,0,3,2,1,51136
39336,39555,123,102,3,0,1,1,0,346031434,1,7222,0,2037,1,0,2,1,59126
39337,39628,123,116,8,0,3,0,0,346031874,1,4402,1,466,1,2,4,1,59126
39338,39222,123,217,2,0,1,0,0,346029401,1,11166,1,5826,0,3,2,1,59126
39339,39021,123,1,3,0,1,0,0,346028112,1,2848,1,2015,1,0,2,1,47940
39340,39264,123,91,2,0,1,0,0,346029622,0,11038,0,7213,0,3,2,1,51136
39341,39448,123,37,3,0,1,1,0,346030792,1,10605,0,7332,0,3,2,1,60724
39342,39547,123,61,3,0,1,0,0,346031397,1,1235,0,119,1,0,0,1,52734
39343,39235,123,61,3,0,1,0,0,346029472,1,7854,1,2024,1,0,1,1,55930
39344,39027,123,33,3,0,1,0,0,345985705,1,11298,1,4278,0,3,1,1,59126
39345,39569,123,4,3,0,3,1,0,346031516,1,3983,1,2035,1,0,4,1,63920
39346,39046,123,7,3,0,1,0,0,346028286,0,263,1,2020,1,0,2,1,51136
39347,39524,123,56,3,0,1,0,0,346031236,1,9420,1,3330,1,0,3,1,47940
39348,39188,123,94,3,0,1,0,0,346029218,1,2659,1,2050,1,0,2,1,59126
39349,39127,123,55,3,0,1,1,0,346028798,1,9645,1,2025,1,0,2,1,51136
39350,39146,123,18,3,0,1,0,0,346028971,1,9722,1,16,1,0,0,1,63920
39351,39345,123,77,3,0,1,0,0,346030186,0,10930,1,7072,1,0,2,1,57528
39352,39190,123,134,8,0,3,0,0,346029227,1,10264,1,732,1,2,4,1,47940
39353,39055,123,1,3,0,1,1,0,346028323,1,6768,1,2015,1,0,3,1,63920
39354,39385,123,56,3,0,1,0,0,346030425,0,4571,0,6583,1,0,2,1,54332
39355,39344,123,28,3,0,1,0,0,346030177,1,4604,1,2119,1,0,1,1,54332
39356,39451,123,52,3,0,1,0,0,346030799,1,5732,0,2043,1,0,1,1,55930
39357,39142,123,52,3,0,1,0,0,346028960,1,2628,0,2066,1,0,1,1,57528
39358,39266,123,49,3,0,1,0,0,346029634,1,6704,1,7170,1,0,1,1,55930
39359,39040,123,160,2,0,1,0,0,346028248,0,5889,0,2197,0,3,1,1,59126
39360,39189,123,1,2,0,1,0,0,346029226,1,2560,0,116,1,0,2,1,49538
39361,39308,123,6,2,0,1,0,0,346029928,0,2358,0,3301,4,0,0,1,47940
39362,39020,123,24,2,0,1,0,0,345683527,0,538,0,2654,0,3,2,1,54332
39363,39472,123,67,3,0,1,1,0,346030928,1,1327,1,2042,1,0,3,1,51136
39364,39505,123,101,3,0,3,0,0,345998551,1,9680,0,2180,1,0,2,1,63920
39365,39446,123,101,3,0,1,0,0,346030784,1,291,1,2180,1,0,1,1,59126
39366,39170,123,41,8,0,3,0,0,346024489,1,5396,1,1781,0,3,4,1,60724
39367,39358,123,85,8,0,3,0,0,346030254,1,11260,1,4640,2,3,4,1,54332
39368,39525,123,20,3,0,1,0,0,346031254,1,1294,0,3382,0,3,2,1,54332
39369,39015,123,40,3,0,1,0,0,346028087,1,2457,1,7079,1,0,3,1,51136
39370,39058,123,49,3,0,1,0,0,346028347,1,5132,1,2031,1,0,3,1,63920
39371,39148,123,50,3,0,1,0,0,346028980,1,342,1,2076,1,0,2,1,59126
39372,39228,123,143,8,0,3,0,0,346026748,1,10759,1,1108,1,2,4,1,63920
39373,39209,123,6,2,0,1,0,0,346029340,1,6819,0,3301,4,0,2,1,51136
39374,39349,123,9,2,0,3,0,0,346030196,1,3166,1,7322,0,3,4,1,52734
39375,39204,123,26,2,0,1,0,0,346029323,1,647,0,10,2,1,2,1,55930
39376,39202,123,101,3,0,1,0,0,346029312,1,3416,1,2180,1,0,2,1,52734
39377,39174,123,91,2,0,1,0,0,346029139,1,8440,0,4035,0,3,2,1,51136
39378,39280,123,21,2,0,1,1,0,346029740,0,8284,0,7318,0,3,2,1,59126
39379,39302,123,41,3,0,1,0,0,346029886,0,8852,1,7106,1,0,2,1,55930
39380,39520,123,42,3,0,1,0,0,346031215,1,11429,1,158,1,0,0,1,63920
39381,39526,123,7,3,0,1,0,0,346031257,0,7364,0,4,1,0,0,1,47940
39382,39310,123,24,3,0,1,0,0,346029948,0,5916,0,2033,1,0,2,1,57528
39383,39322,123,24,3,0,1,0,0,346030001,0,8071,1,2033,1,0,1,1,59126
39384,39276,123,41,3,0,1,0,0,346029691,1,7245,1,2030,1,0,3,1,55930
39385,39018,123,41,8,0,3,1,0,346028106,1,4370,0,4155,2,3,4,1,51136
39386,39161,123,96,8,0,3,0,0,346029088,0,9201,1,2084,0,3,4,1,63920
39387,39319,123,100,3,0,1,0,0,346029992,1,3197,1,5911,1,0,1,1,54332
39388,39239,123,18,3,0,1,0,0,346029490,1,8006,1,2018,1,0,3,1,49538
39389,39519,123,50,3,0,1,0,0,346031214,1,3385,1,2076,1,0,3,1,60724
39390,39588,123,127,8,0,3,0,0,346031595,1,5669,0,612,1,2,4,1,60724
39391,39641,123,245,8,0,3,1,0,346031957,1,4272,1,7340,0,3,3,1,51136
39392,39211,123,43,2,0,1,1,0,346029346,1,3228,0,2618,0,3,2,1,54332
39393,39004,123,26,8,0,3,1,0,346028017,1,10363,1,6927,2,3,4,1,59126
39394,39006,123,67,2,0,1,0,0,346028038,1,7737,1,7160,0,3,3,1,52734
39395,39312,123,102,3,0,1,0,0,346029953,1,6764,1,2045,1,0,2,1,52734
39396,39521,123,41,3,0,1,0,0,346031217,1,10497,1,82,1,0,0,1,57528
39397,39576,123,41,3,0,1,0,0,346031553,0,10073,1,2030,1,0,2,1,52734
39398,39316,123,75,8,0,3,0,0,346029985,1,8313,1,7320,0,3,4,1,62322
39399,39473,123,49,3,0,1,1,0,346030936,1,2940,1,2031,1,0,1,1,49538
39400,39158,123,49,3,0,1,0,0,346029059,0,6961,0,7159,1,0,1,1,57528
39401,39616,123,36,3,0,1,0,0,346031776,1,6253,1,2014,1,0,2,1,51136
39402,39183,123,169,2,0,1,0,0,346029202,1,7977,1,5727,0,3,2,1,52734
39403,39224,123,224,3,0,1,1,0,346029433,1,5519,0,6866,0,3,2,1,55930
39404,39048,123,1,3,0,1,0,0,346028294,1,2589,0,2015,1,0,2,1,47940
39405,39024,123,101,8,0,3,0,0,346028129,1,9199,0,3127,0,3,4,1,60724
39406,39099,123,113,2,0,1,0,0,346028592,1,6375,0,1554,0,3,2,1,52734
39407,39304,123,38,3,0,1,1,0,346029902,1,4825,0,2058,1,0,2,1,57528
39408,39165,123,52,2,0,1,0,0,346029112,1,7417,1,7311,2,3,3,1,49538
39409,39318,123,42,3,0,1,0,0,346029990,1,9716,1,2051,1,0,2,1,49538
39410,39294,123,0,8,0,3,0,0,345754295,1,9820,1,362,0,3,4,1,55930
39411,39010,123,1,3,0,1,0,0,346023698,1,8038,0,1,1,0,3,1,62322
39412,39515,123,13,3,0,1,1,0,346031174,0,8932,0,2049,1,0,2,1,59126
39413,39336,123,26,2,0,1,1,0,346030120,1,1780,0,5064,0,3,2,1,47940
39414,39238,123,56,8,0,3,0,0,346029489,0,1289,1,233,1,2,4,1,49538
39415,39255,123,91,2,0,1,0,0,346029584,1,10361,0,5548,0,3,2,1,54332
39416,39476,123,41,3,0,1,0,0,346030968,1,11062,1,82,1,0,1,1,59126
39417,39037,123,41,3,0,1,0,0,346028234,0,10324,0,2030,1,0,2,1,49538
39418,39133,123,94,3,0,1,0,0,346028881,1,3129,0,2050,1,0,1,1,60724
39419,39121,123,42,3,0,1,0,0,346028737,1,8149,0,2051,1,0,2,1,54332
39420,39166,123,61,2,0,1,0,0,346029114,1,3226,1,173,0,3,2,1,63920
39421,39022,123,61,3,0,1,0,0,346028121,0,886,0,2024,1,0,2,1,55930
39422,39305,123,18,3,0,1,1,0,346029903,0,3545,0,2018,1,0,2,1,55930
39423,39017,123,48,2,0,1,0,0,345857394,1,7017,1,2473,0,3,2,1,47940
39424,39481,123,77,3,0,1,0,0,346030999,1,432,0,7072,1,0,1,1,59126
39425,39053,123,66,3,0,1,0,0,346028310,1,3844,1,2146,1,0,2,1,54332
39426,39047,123,9,2,0,1,1,0,346028289,1,10070,0,360,1,0,2,1,47940
39427,39507,123,9,2,0,1,0,0,346031126,1,10070,0,977,0,3,2,1,54332
39428,39094,123,37,8,0,3,1,0,346028554,0,1996,0,3036,0,3,4,1,62322
39429,39595,123,38,3,0,1,0,0,346031633,1,10223,0,2022,1,0,2,1,62322
39430,39045,123,41,3,0,1,0,0,346028282,1,1779,0,2030,1,0,1,1,55930
39431,39095,123,32,2,0,1,0,0,346028556,0,9197,0,5890,4,0,2,1,62322
39432,39252,123,40,3,0,1,0,0,346029581,0,5851,1,7079,1,0,3,1,52734
39433,39236,123,61,3,0,1,0,0,346029478,1,1288,0,2024,1,0,1,1,54332
39434,39571,123,61,3,0,1,0,0,346031525,1,10025,0,2024,1,0,3,1,51136
39435,39437,123,18,3,0,1,0,0,346030724,1,2744,0,16,1,0,2,1,59126
39436,39297,123,77,3,0,1,0,0,346029828,0,6483,0,7304,1,0,1,1,51136
39437,39258,123,50,3,0,1,1,0,346029596,1,7872,0,2076,1,0,2,1,52734
39438,39019,123,36,3,0,1,0,0,346028108,0,9197,0,2014,1,0,2,1,59126
39439,39620,123,1,3,0,1,0,0,346031811,1,463,0,1,1,0,0,1,54332
39440,39604,123,4,3,0,1,0,0,346031682,0,9149,0,2035,1,0,1,1,62322
39441,39544,123,26,3,0,1,1,0,346031377,1,9313,0,2155,1,0,2,1,55930
39442,39287,123,67,3,0,1,0,0,346029794,1,7359,1,3329,1,0,3,1,57528
39443,39244,123,103,3,0,1,0,0,346029533,0,1256,0,2081,1,0,2,1,62322
39444,39247,123,41,3,0,1,0,0,346029550,0,5977,0,2030,1,0,2,1,62322
39445,39191,123,55,3,0,1,1,0,346029233,1,3684,0,2025,1,0,2,1,60724
39446,39508,123,61,3,0,1,0,0,346031132,1,2620,0,2024,1,0,0,1,54332
39447,39301,123,224,3,0,1,0,0,346029875,1,8309,0,7319,0,3,2,1,54332
39448,39154,123,1,3,0,1,1,0,346029043,0,2163,1,2015,1,0,3,1,51136
39449,39496,123,2,2,0,1,0,0,346031073,1,6185,0,7236,0,3,2,1,59126
39450,39357,123,4,3,0,1,0,0,346001224,1,7843,0,2035,1,0,0,1,60724
39451,39597,123,11,2,0,1,0,0,346021067,0,5098,0,5630,0,3,1,1,47940
39452,39184,123,13,2,0,1,0,0,345856147,0,2935,0,7312,0,3,2,1,55930
39453,39260,123,104,3,0,1,0,0,346029601,1,4078,1,409,1,0,2,1,62322
39454,39291,123,32,2,0,1,0,0,346029806,1,10147,1,5890,4,0,2,1,63920
39455,39590,123,52,3,0,1,0,0,346031599,0,7972,1,2066,1,0,2,1,59126
39456,39073,123,93,3,0,1,1,0,346028430,0,6569,0,4935,1,0,1,1,63920
39457,39469,123,70,3,0,1,0,0,346030909,1,9274,0,4123,0,3,2,1,63920
39458,39195,123,18,3,0,1,0,0,346029262,1,2619,0,2018,1,0,2,1,59126
39459,39306,123,77,3,0,1,0,0,346029909,0,7155,1,7072,1,0,3,1,54332
39460,39256,123,99,8,0,3,0,0,346029587,1,7330,1,246,1,2,4,1,57528
39461,39626,123,7,3,0,1,0,0,346031859,1,9273,0,2020,1,0,2,1,63920
39462,39025,123,9,2,0,1,0,0,346028130,0,9634,0,639,1,0,2,1,60724
39463,39257,123,11,2,0,1,1,0,346029592,1,8276,0,21,1,0,2,1,57528
39464,39151,123,26,2,0,1,0,0,346029004,1,1933,0,10,2,1,3,1,55930
39465,39290,123,26,2,0,1,1,0,346029803,1,8276,1,649,0,3,0,1,51136
39466,39295,123,56,8,0,3,0,0,346029816,1,9711,0,10,2,1,4,1,63920
39467,39499,123,101,3,0,1,0,0,346031084,0,3222,0,2180,1,0,2,1,51136
39468,39196,123,63,2,0,1,1,0,346029267,1,4914,0,1627,0,3,2,1,51136
39469,39249,123,32,2,0,1,1,0,346029561,0,2805,0,5890,4,0,2,1,59126
39470,39250,123,52,3,0,1,0,0,346029575,1,1042,0,2043,1,0,1,1,62322
39471,39156,123,55,3,0,1,0,0,346029050,1,3473,0,2025,1,0,2,1,55930
39472,39231,123,61,3,0,1,0,0,346029460,1,10785,0,2024,1,0,1,1,52734
39473,39513,123,168,2,0,1,0,0,346031170,1,5219,1,6781,0,3,1,1,62322
39474,39527,123,158,2,0,1,0,0,346031259,1,9079,1,3646,1,2,3,1,62322
39475,39217,123,9,2,0,1,1,0,346029377,1,9633,0,52,1,0,2,1,63920
39476,39299,123,37,3,0,1,0,0,346029849,0,5634,0,2737,1,0,1,1,52734
39477,39072,123,40,3,0,1,0,0,346028423,0,5606,1,7079,1,0,3,1,52734
39478,39159,123,18,3,0,1,0,0,346029083,1,7012,0,2018,1,0,2,1,52734
39479,39062,123,60,2,0,1,0,0,346028358,1,2281,0,6111,0,3,1,1,62322
39480,39347,123,77,3,0,1,1,0,346030190,1,1809,0,7210,1,0,2,1,63920
39481,39214,123,4,3,0,1,0,0,346029365,1,943,0,2035,1,0,0,1,52734
39482,39462,123,5,3,0,1,1,0,346030875,1,9744,0,164,1,0,0,1,63920
39483,39522,123,11,2,0,1,1,0,346031225,1,9632,0,10,2,1,2,1,52734
39484,39093,123,11,2,0,1,0,0,346028547,1,6840,0,2457,3,0,1,1,55930
39485,39286,123,35,8,0,3,0,0,346029793,1,4654,0,6708,2,3,4,1,59126
39486,39298,123,37,2,0,1,0,0,346029833,1,10591,1,3272,0,3,2,1,51136
39487,39289,123,79,2,0,1,0,0,346029802,1,3376,0,6769,2,3,1,1,51136
39488,39285,123,20,2,0,1,1,0,346029792,0,9632,0,6394,0,3,2,1,55930
39489,39309,123,42,3,0,1,0,0,346029929,1,10987,0,2051,1,0,2,1,60724
39490,39274,123,77,3,0,1,1,0,346029678,0,7704,0,7072,1,0,2,1,63920
39491,39470,123,49,3,0,1,1,0,346030913,1,9477,0,2031,1,0,2,1,51136
39492,39570,123,1,3,0,1,0,0,346031524,1,9813,0,1,1,0,0,1,60724
39493,39317,123,11,2,0,3,0,0,346029987,1,9231,0,10,2,1,4,1,62322
39494,39265,123,43,2,0,1,1,0,346029629,1,10950,1,6447,0,3,1,1,55930
39495,39149,123,59,3,0,1,0,0,346028985,1,8086,1,6839,1,0,2,1,54332
39496,39067,123,180,8,0,3,1,0,346028410,1,5876,1,5870,0,3,4,1,51136
39497,39171,123,1,3,0,1,1,0,346029128,1,248,1,2015,1,0,3,1,55930
39498,39087,123,6,2,0,1,1,0,346028504,0,9707,0,3301,4,0,2,1,57528
39499,39603,123,11,2,0,1,1,0,346031677,0,11214,0,10,2,1,2,1,63920
39500,39230,123,38,3,0,1,0,0,346029458,1,8303,0,2022,1,0,2,1,54332
39501,39288,123,21,2,0,1,0,0,346029797,1,5450,0,48,1,0,2,1,62322
39502,39175,123,20,2,0,1,0,0,346029152,1,9630,0,6510,2,3,0,1,54332
39503,39503,123,18,3,0,1,0,0,346031114,1,3968,0,2018,1,0,2,1,55930
39504,39282,123,1,3,0,1,0,0,346029778,1,1898,1,2015,1,0,3,1,57528
39505,39012,123,9,2,0,1,1,0,346028059,1,9189,0,355,1,0,2,1,47940
39506,39233,123,62,3,0,1,0,0,346029466,0,9949,0,177,1,0,1,1,63920
39507,39359,123,41,3,0,1,0,0,346030256,1,9741,0,2030,1,0,2,1,47940
39508,39246,123,64,3,0,1,0,0,346020700,0,9706,0,2123,1,0,0,1,63920
39509,39554,123,2,2,0,1,0,0,346016552,1,4814,0,6932,0,3,2,1,62322
39510,39464,123,2,2,0,1,0,0,346016552,1,3676,0,7334,0,3,2,1,62322
39511,39218,123,6,3,0,1,0,0,346029381,1,10140,0,3376,1,0,2,1,62322
39512,39557,123,9,2,0,1,0,0,346031438,1,11445,0,5,1,0,2,1,52734
39513,39296,123,11,2,0,1,0,0,346029827,1,7173,0,2457,3,0,1,1,49538
39514,39384,123,56,3,0,1,0,0,346030421,1,4474,0,3330,1,0,0,1,62322
39515,39509,123,101,3,0,1,0,0,346031134,1,6919,0,2180,1,0,2,1,60724
39516,39186,123,14,3,0,1,0,0,346029211,1,10061,0,2016,1,0,1,1,59126
39517,39483,123,117,8,0,3,0,0,346031030,1,600,0,5102,0,3,4,1,63920
39518,39135,123,21,2,0,1,0,0,346028891,1,9188,0,6259,0,3,2,1,49538
39519,39172,123,32,3,0,1,1,0,346029130,1,3119,0,2017,1,0,1,1,57528
39520,39625,123,41,3,0,1,0,0,346031854,1,633,0,2030,1,0,1,1,52734
39521,39327,123,98,8,0,3,0,0,346030015,0,5150,0,237,1,2,4,1,54332
39522,39471,123,4,3,0,1,0,0,346030924,0,2185,0,2035,1,0,2,1,52734
39523,39132,123,24,2,0,1,0,0,346028868,0,7518,0,7197,0,3,1,1,60724
39524,39313,123,62,3,0,1,0,0,346029957,1,1926,1,2308,1,0,2,1,52734
39525,39064,123,26,2,0,1,0,0,346028374,0,10555,0,10,2,1,2,1,62322
39526,39052,123,49,3,0,1,0,0,346028303,1,9704,0,7170,1,0,2,1,59126
39527,39041,123,5,3,0,1,0,0,346028256,0,937,0,2345,1,0,2,1,59126
39528,39187,123,13,2,0,1,0,0,346029213,0,720,0,3317,2,3,2,1,59126
39529,39343,123,56,2,0,1,0,0,346030173,0,3498,0,6662,3,0,2,1,51136
39530,39589,123,67,3,0,1,0,0,346031598,1,5116,1,2042,1,0,3,1,62322
39531,39292,123,104,3,0,1,0,0,346029808,1,2543,1,409,1,0,1,1,59126
39532,39102,123,28,3,0,1,0,0,346028604,1,5996,1,2073,1,0,1,1,52734
39533,39205,123,18,3,0,1,0,0,346029326,0,6835,0,16,1,0,1,1,55930
39534,39516,123,49,3,0,1,0,0,346031176,1,8977,0,7159,1,0,2,1,49538
39535,39511,123,1,2,0,1,0,0,346031161,0,10058,0,40,1,0,1,1,51136
39536,39126,123,7,3,0,1,0,0,346028796,1,8337,0,2020,1,0,2,1,47940
39537,39234,123,11,2,0,1,0,0,346029470,1,10013,0,4757,0,3,2,1,63920
39538,39572,123,46,2,0,1,0,0,346031528,1,5088,0,4112,0,3,2,1,47940
39539,39065,123,28,3,0,1,0,0,346028397,0,5809,1,2119,1,0,2,1,60724
39540,39131,123,38,3,0,1,0,0,346028861,1,5933,0,2058,1,0,2,1,55930
39541,39263,123,77,3,0,1,0,0,346029620,1,10013,0,7072,1,0,1,1,62322
39542,39436,123,62,3,0,1,0,0,346030723,1,8081,1,177,1,0,2,1,59126
39543,39268,123,32,2,0,1,0,0,345993253,1,8337,0,5890,4,0,2,1,63920
39544,39386,123,41,3,0,1,0,0,346030431,0,11507,0,2030,1,0,1,1,62322
39545,39223,123,52,3,0,1,0,0,346029427,1,6887,0,97,1,0,0,1,47940
39546,39517,123,18,3,0,1,0,0,346031184,1,10348,0,2018,1,0,2,1,62322
39547,39216,123,49,3,0,1,0,0,346029369,1,419,1,2031,1,0,1,1,59126
39548,39119,123,4,3,0,1,0,0,346028711,1,9661,0,2035,1,0,2,1,60724
39549,39303,123,4,3,0,1,0,0,346029900,1,6174,0,2035,1,0,3,1,49538
39550,39220,123,9,2,0,1,0,0,346029392,1,4102,0,432,1,0,2,1,47940
39551,39556,123,26,2,0,1,1,0,346031436,1,9945,0,3554,0,3,2,1,60724
39552,39193,123,102,6,0,1,0,0,346029238,1,7604,1,976,0,3,3,1,55930
39553,39284,123,38,8,0,3,0,0,346029789,1,9577,0,10,2,1,4,1,55930
39554,39023,123,38,3,0,1,1,0,346028127,1,3704,0,2058,1,0,2,1,55930
39555,39335,123,63,2,0,1,1,0,346030119,1,9701,0,4054,0,3,1,1,57528
39556,39044,123,41,3,0,1,0,0,346028278,0,10136,1,2030,1,0,1,1,60724
39557,39523,123,206,2,0,1,1,0,346031232,1,10943,0,4886,0,3,3,1,51136
39558,39199,123,1,3,0,1,0,0,346029290,1,10056,0,2015,1,0,2,1,57528
39559,39177,123,9,2,0,1,0,0,346029154,0,10056,0,10,2,1,2,1,60724
39560,39160,123,63,2,0,1,1,0,346029084,1,2271,0,3689,0,3,2,1,60724
39561,39185,123,18,3,0,1,1,0,346029208,1,6616,0,16,1,0,0,1,63920
39562,39071,123,7,2,0,1,0,0,345847389,0,8164,0,3480,0,3,2,1,52734
39563,39321,123,11,2,0,1,0,0,346030000,1,5502,1,10,2,1,2,1,60724
39564,39614,123,11,2,0,1,0,0,346030000,1,5502,1,10,2,1,2,1,60724
39565,39546,123,103,3,0,1,0,0,346031381,1,7168,0,576,1,0,0,1,49538
39566,39314,123,32,2,0,1,0,0,346029970,1,1625,0,5890,4,0,2,1,52734
39567,39116,123,41,3,0,1,0,0,346028692,1,1181,1,2030,1,0,3,1,63920
39568,39324,123,18,3,0,1,0,0,346030006,1,3309,0,16,1,0,0,1,55930
39569,39145,123,49,3,0,1,0,0,346028967,1,9261,0,7170,1,0,2,1,55930
39570,39139,123,102,3,0,1,0,0,346028941,1,10375,0,2045,1,0,2,1,62322
39571,39332,123,18,3,0,1,0,0,346030067,1,3960,0,2018,1,0,2,1,57528
39572,39348,123,60,3,0,1,0,0,346030192,1,3861,0,6247,1,0,1,1,49538
39573,39623,123,4,3,0,1,0,0,346031830,1,4098,0,2,1,0,0,1,49538
39574,39221,123,7,3,0,1,0,0,346029397,0,2537,0,4,1,0,0,1,60724
39575,39468,123,26,3,0,1,0,0,346003636,1,515,0,4089,0,3,2,1,55930
39576,39325,123,59,2,0,1,0,0,346030009,1,1458,0,3095,0,3,1,1,55930
39577,39387,123,62,3,0,1,0,0,346030432,1,7746,1,2308,1,0,1,1,52734
39578,39485,123,32,3,0,1,0,0,346031041,0,9697,0,2017,1,0,2,1,55930
39579,39494,123,93,2,0,1,0,0,346031069,0,10053,0,2799,1,0,2,1,57528
39580,39510,123,66,3,0,3,0,0,346031147,1,2010,0,2146,1,0,4,1,51136
39581,39612,123,253,8,0,3,1,0,346031760,0,9180,0,6784,2,3,4,1,62322
39582,39050,123,41,3,0,1,0,0,346028299,0,9696,0,2030,1,0,2,1,60724
39583,39115,123,52,3,0,1,0,0,346028683,1,7957,0,2043,1,0,1,1,57528
39584,39016,123,1,2,0,1,0,0,346028097,1,9618,0,116,1,0,2,1,62322
39585,39140,123,11,2,0,1,0,0,346028946,1,9939,0,10,2,1,1,1,49538
39586,39219,123,17,2,0,1,0,0,346029384,0,9099,0,3498,0,3,2,1,52734
39587,39078,123,168,2,0,1,0,0,346028473,0,2666,0,7306,0,3,2,1,49538
39588,39636,123,32,2,0,1,1,0,346031928,1,8329,0,5890,4,0,2,1,51136
39589,39180,123,36,2,0,1,0,0,346029183,0,6137,0,5896,0,3,2,1,57528
39590,39596,123,26,2,0,1,0,0,346031642,1,10373,0,1112,0,3,1,1,59126
39591,39575,123,26,2,0,1,1,0,346031551,1,10609,0,559,4,0,0,1,62322
39592,39054,123,1,3,0,1,0,0,346028317,1,10003,0,2015,1,0,1,1,54332
39593,39463,123,104,2,0,1,0,0,346030878,1,8504,0,1701,0,3,2,1,59126
39594,39611,123,17,2,0,1,0,0,346031757,0,8832,0,1561,0,3,2,1,55930
39595,39311,123,43,2,0,1,0,0,346029952,1,1618,0,7012,0,3,2,1,47940
39596,39506,123,63,8,0,3,1,0,346031124,1,2785,0,7336,0,3,4,1,47940
39597,39376,123,67,3,0,1,0,0,346030380,0,374,0,3329,1,0,1,1,48000
39598,39602,123,26,2,0,1,0,0,346031671,0,8212,0,10,2,1,2,1,52800
39599,39353,123,13,3,0,1,1,0,346030241,0,1992,0,2049,1,0,2,1,62400
39600,39079,123,13,3,0,1,1,0,346028477,1,1281,0,2049,1,0,1,1,49600
39601,39356,123,26,2,0,1,0,0,346030250,1,8725,0,7324,0,3,1,1,57600
39602,39550,123,102,3,0,1,0,0,346031407,1,9707,0,554,1,0,2,1,49600
39603,39413,123,20,2,0,1,1,0,346030576,1,6979,1,1504,0,3,2,1,48000
39604,39568,123,52,3,0,1,0,0,346031507,1,8485,0,2043,1,0,1,1,48000
39605,39565,123,104,3,0,1,0,0,346031488,1,7698,0,409,1,0,0,1,54400
39606,39504,123,69,2,0,1,0,0,346031120,1,4618,0,5898,0,3,2,1,52800
39607,39281,123,94,3,0,1,0,0,346025196,1,1765,0,2050,1,0,0,1,57600
39608,39198,123,38,3,0,1,0,0,346029276,1,3187,0,2022,1,0,2,0,53886
39609,39181,123,52,3,0,1,0,0,346029194,1,11047,1,97,1,0,1,1,50748
39610,39128,123,56,3,0,1,0,0,346028817,1,10696,1,3330,1,0,1,1,65299
39611,39034,123,62,3,0,1,1,0,346028218,0,10058,0,2308,1,0,2,1,54163
39612,39153,123,1,3,0,1,0,0,346029041,1,10216,0,1,1,0,0,2,53334
39613,39137,123,37,3,0,1,1,0,346028907,1,8581,0,6451,1,0,3,0,63854
39614,39032,123,34,3,0,1,0,0,346028193,1,7270,0,2052,1,0,2,1,61786
39615,39026,123,13,2,0,1,0,0,346028132,1,6249,1,7074,0,3,2,1,74000
39616,39254,123,103,3,0,1,0,0,346029583,1,9747,0,2081,1,0,0,1,62000
39617,39261,123,18,3,0,1,0,0,346029611,0,4419,0,16,1,0,2,1,72000
39618,39466,123,11,2,0,1,1,0,346030893,1,10016,0,10,2,1,1,1,74000
39619,39535,123,11,3,0,1,1,0,346031320,1,11428,0,2029,1,0,1,0,66033
39620,39028,123,132,2,0,1,0,0,346028161,1,2307,1,690,1,2,1,2,81119
