,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,result
42519,40602,42,120,1,1,2,0,0,346220910,0,5734,0,2874,0,3,2,1,3439
42520,43457,42,9,2,0,1,1,0,346226018,0,6675,0,45,1,0,2,1,3439
42521,42022,42,11,2,0,1,1,0,346223381,0,417,0,81,1,0,2,1,3439
42522,41852,42,11,2,0,1,1,0,346223086,1,9914,1,179,1,0,2,1,3439
42523,40571,42,80,2,0,1,0,0,346220846,1,11368,1,7513,0,3,3,1,3439
42524,43147,42,188,2,0,1,0,0,346225456,1,22,1,5688,0,3,2,1,3439
42525,39819,42,1,3,0,1,0,0,346219535,1,11289,0,1217,1,0,0,1,3439
42526,39745,42,7,3,0,1,0,0,346219404,1,7247,0,1222,1,0,0,1,3439
42527,41236,42,9,2,0,1,1,0,346221959,0,7108,0,3,1,0,2,1,3439
42528,40924,42,64,1,1,2,1,0,346221462,1,1702,0,6887,1,2,2,1,3439
42529,41206,42,67,2,0,1,0,0,346221915,0,12344,0,1377,0,3,1,1,3439
42530,40496,42,9,2,0,1,0,0,346220718,1,12307,0,291,1,0,2,1,3439
42531,39801,42,9,2,0,1,1,0,346219509,1,10884,0,8,2,1,2,1,3439
42532,42417,42,37,3,0,1,1,0,346224090,1,414,0,3040,1,0,0,1,3439
42533,39949,42,4,3,0,1,0,0,346219758,1,8010,1,1236,1,0,0,1,3439
42534,39913,42,32,3,0,1,0,0,346219696,1,9428,0,1219,1,0,0,1,3439
42535,43112,42,66,2,0,1,1,0,346225412,1,5857,0,3217,0,3,2,1,3439
42536,43442,42,6,1,1,2,1,1,346225993,0,9909,0,1038,0,3,2,1,3439
42537,41848,42,26,2,0,1,1,0,346223081,1,4160,0,8,2,1,3,1,3439
42538,41316,42,37,3,0,1,0,0,346222096,0,10064,0,1611,1,0,0,1,3439
42539,43686,42,41,3,0,1,0,0,346226434,1,11243,1,3524,1,0,1,1,3439
42540,42928,42,24,2,0,1,0,0,346225072,1,10839,0,210,1,0,2,1,3439
42541,43512,42,14,2,0,1,1,0,346226118,1,11865,0,164,1,0,2,1,3439
42542,41798,42,38,3,0,1,0,0,346222995,1,4913,0,1255,1,0,0,1,3439
42543,39830,42,20,2,0,1,1,0,346219555,1,9678,0,6685,0,3,2,1,3439
42544,43202,42,49,3,0,1,0,0,346225550,1,3695,1,1269,1,0,0,1,3439
42545,39724,42,158,3,0,1,0,0,346219373,1,8247,1,6167,0,3,2,1,3439
42546,40616,42,11,2,0,1,1,0,346220935,0,10838,0,28,1,0,2,1,3439
42547,42439,42,11,2,0,1,1,0,346224131,0,661,0,108,1,0,2,1,3439
42548,41094,42,42,3,0,1,0,0,346211820,1,9907,1,1248,1,0,2,1,3439
42549,42702,42,6,2,0,1,1,0,346224653,1,375,0,1925,4,0,2,1,3439
42550,42456,42,43,2,0,1,0,0,346224158,1,5988,0,3465,0,3,2,1,3439
42551,40608,42,23,3,0,1,0,0,346220923,1,6837,0,1902,0,3,2,1,3439
42552,39715,42,0,2,0,1,0,0,346219360,0,9171,0,7117,1,0,0,1,3439
42553,42918,42,1,3,0,1,0,0,346225047,1,11103,0,1217,1,0,0,1,3439
42554,41043,42,11,2,0,1,1,0,346221663,0,4721,0,81,1,0,2,1,3439
42555,41797,42,2,2,0,1,0,0,346222993,0,1625,0,2433,0,3,2,1,3439
42556,41293,42,11,2,0,1,1,0,346222059,0,9904,0,4,1,0,2,1,3439
42557,41761,42,35,3,0,1,0,0,346222951,1,7066,0,1314,1,0,0,1,3439
42558,42449,42,186,2,0,1,1,0,346224147,1,3490,0,2406,0,3,2,1,3439
42559,40716,42,9,3,0,1,1,0,346221111,1,4023,0,1237,1,0,0,1,3439
42560,40772,42,9,2,0,1,1,0,346221208,1,9853,0,8,2,1,2,1,3439
42561,42438,42,9,2,0,1,0,0,346224130,1,10954,1,1426,0,3,1,1,3439
42562,43820,42,84,3,0,1,0,0,346226684,0,7270,0,987,0,3,1,1,3439
42563,43467,42,6,2,0,1,1,0,346226031,1,2047,0,1925,4,0,2,1,3439
42564,41816,42,11,2,0,1,0,0,346223026,1,960,0,31,1,0,2,1,3439
42565,42931,42,34,2,0,1,1,0,346225077,1,10787,0,7574,0,3,2,1,3439
42566,42762,42,21,2,0,1,0,0,345918515,1,8420,0,6936,0,3,1,1,3439
42567,42934,42,65,2,0,1,0,0,346225082,0,12031,0,3722,0,3,1,1,3439
42568,40414,42,0,2,0,1,0,0,346220567,0,10785,0,7117,1,0,2,1,3439
42569,39889,42,9,2,0,1,1,0,346219652,0,401,0,340,1,0,2,1,3439
42570,41330,42,161,2,0,1,1,0,346222125,1,1198,1,6182,2,3,1,1,3439
42571,40107,42,207,2,0,1,0,0,346220018,0,10744,0,4670,0,3,2,1,3439
42572,40404,42,4,3,0,1,0,0,346220552,1,8082,0,1236,1,0,0,1,3439
42573,41194,42,55,3,0,1,0,0,346221902,0,10359,0,1225,1,0,0,1,3439
42574,39847,42,239,2,0,1,1,0,346219582,1,4085,1,5287,0,3,1,1,3439
42575,40755,42,120,1,1,2,0,0,346217903,1,9007,0,6422,0,3,0,1,3439
42576,39717,42,60,1,1,2,1,0,346219363,1,11314,0,7470,0,3,2,1,3439
42577,43717,42,73,3,0,1,0,0,346214585,1,9979,0,3501,1,0,0,1,3439
42578,40194,42,7,2,0,1,0,0,346215298,1,9413,0,4600,0,3,2,1,3439
42579,41083,42,95,3,0,1,0,0,346221723,1,10357,0,1324,1,0,0,1,3439
42580,40138,42,26,2,0,1,1,0,346220076,1,1404,0,7051,0,3,2,1,3439
42581,40681,42,35,3,0,1,0,0,346221051,1,3785,0,1314,1,0,2,1,3439
42582,40605,42,65,2,0,1,0,0,346220917,1,11738,0,1793,0,3,2,1,3439
42583,42152,42,144,3,0,1,0,0,346223615,1,2837,0,2178,1,2,2,1,3439
42584,43348,42,34,1,1,2,0,0,346225795,0,6490,0,4281,0,3,1,1,3439
42585,41028,42,54,3,0,1,0,0,346221641,1,3652,0,1936,1,0,1,1,3439
42586,42907,42,58,3,0,1,1,0,346225033,1,10513,0,1226,1,0,2,1,3439
42587,41019,42,4,3,0,1,0,0,346221621,0,7837,0,1236,1,0,2,1,3439
42588,42777,42,42,3,0,1,1,0,346224795,1,10898,0,1248,1,0,0,1,3439
42589,43030,42,14,3,0,1,0,0,346225262,1,9882,0,3041,1,0,0,1,3439
42590,40687,42,28,3,0,1,0,0,346221062,1,24,0,1264,1,0,0,1,3439
42591,43510,42,71,1,1,2,0,0,346226112,0,10388,0,4214,0,3,1,1,3439
42592,43065,42,11,2,0,1,1,0,346225334,1,7648,0,32,1,0,2,1,3439
42593,43704,42,23,1,1,2,0,0,345652194,1,8410,1,3673,0,3,1,1,3439
42594,39559,42,64,2,0,1,0,1,346219101,0,6845,0,5273,1,2,2,1,3439
42595,39569,42,44,2,0,1,0,0,346219115,1,6377,1,1311,0,3,3,1,3439
42596,43628,42,18,3,0,1,0,0,346226330,1,9025,0,1220,1,0,0,1,3439
42597,39833,42,65,2,0,1,0,0,346219559,1,12307,0,599,0,3,2,1,3439
42598,40227,42,215,2,0,1,0,0,346220228,1,7766,0,2702,0,3,2,1,3439
42599,41678,42,1,2,0,1,0,0,346222773,1,10460,0,104,1,0,2,1,3439
42600,41943,42,4,3,0,1,0,0,346223239,1,10720,1,1236,1,0,0,1,3439
42601,40160,42,6,2,0,1,0,0,346220111,0,1632,1,1925,4,0,1,1,3439
42602,42790,42,11,2,0,1,1,0,346224815,0,10842,0,69,1,0,2,1,3439
42603,39791,42,198,3,0,1,1,0,346219490,1,2707,0,6040,0,3,2,1,3439
42604,40290,42,198,1,1,2,1,0,346220338,1,11974,1,7503,0,3,1,1,3439
42605,43391,42,1,3,0,1,1,0,346225877,1,4751,1,1217,1,0,1,1,3439
42606,40906,42,38,3,0,1,1,0,346221437,0,12112,0,1255,1,0,2,1,3439
42607,40857,42,40,8,0,3,0,1,346221358,1,7178,0,2987,0,3,4,1,3439
42608,43023,42,0,2,0,1,0,0,346225253,1,8945,0,7117,1,0,2,1,3439
42609,41949,42,37,1,1,2,1,0,346215493,1,316,0,7373,0,3,4,1,3439
42610,40153,42,20,2,0,1,1,1,345848018,1,3957,0,1721,0,3,2,1,3439
42611,42752,42,49,3,0,1,0,0,346224751,0,9909,1,1269,1,0,2,1,3439
42612,43103,42,151,2,0,1,1,0,346225400,0,1844,0,6305,0,3,2,1,3439
42613,39828,42,11,2,0,1,1,0,346219552,0,3991,0,37,1,0,2,2,4849
42614,42980,42,24,2,0,1,0,0,346225173,1,10678,0,1697,0,3,2,1,3439
42615,42605,42,35,3,0,1,0,0,346224477,1,1073,0,1314,1,0,0,1,3439
42616,40340,42,13,2,0,1,0,0,345691124,0,12188,1,1084,0,3,2,1,3439
42617,43374,42,26,2,0,1,0,0,346225851,1,6110,0,421,4,0,0,1,3439
42618,41947,42,32,3,0,1,0,0,346223246,1,10919,0,1219,1,0,0,1,3439
42619,42291,42,94,3,0,1,0,0,346223865,1,1418,1,2843,1,0,0,1,3439
42620,43593,42,6,2,0,1,0,1,346226253,0,6905,0,8,2,1,2,1,3439
42621,43721,42,13,3,0,1,0,0,346226489,1,12372,0,1246,1,0,0,1,3439
42622,41583,42,55,3,0,1,1,0,346222599,1,8651,0,1225,1,0,1,1,3439
42623,40084,42,73,3,0,1,0,0,346219979,1,10563,0,3655,1,0,0,1,3439
42624,41832,42,7,3,0,1,0,0,346223055,1,5790,0,1222,1,0,0,1,3439
42625,41441,42,29,2,0,1,0,0,346222326,1,5045,0,4218,0,3,2,1,3439
42626,41408,42,55,1,1,2,0,0,346203396,0,11397,1,1865,0,3,2,1,3439
42627,43615,42,38,3,0,1,0,0,346226290,0,4197,0,1224,1,0,0,1,3439
42628,41505,42,174,3,0,1,0,0,346222434,1,10526,0,5173,0,3,2,1,3439
42629,42074,42,9,2,0,1,0,0,346223475,0,10835,0,291,1,0,2,1,3439
42630,40836,42,13,3,0,1,0,0,346221319,1,3596,0,1246,1,0,0,1,3439
42631,39627,42,28,3,0,1,0,0,346219201,1,9904,0,1287,1,0,2,1,3439
42632,43773,42,58,3,0,1,0,0,346226589,0,10366,0,1226,1,0,0,1,3439
42633,42335,42,73,3,0,1,0,0,346214765,1,10410,1,3501,1,0,1,1,3439
42634,41607,42,1,3,0,1,0,0,346222647,1,3951,0,1217,1,0,0,1,3439
42635,41649,42,41,3,0,1,0,0,346160428,1,1659,1,3955,0,3,1,1,3439
42636,39599,42,58,3,0,1,1,0,346219163,1,11237,1,1226,1,0,2,1,3439
42637,40904,42,73,3,0,1,0,0,346221434,0,8975,0,3655,1,0,1,1,3439
42638,40854,42,209,2,0,1,0,0,346221353,1,10165,0,4153,0,3,2,1,3439
42639,42834,42,9,2,0,1,1,0,346224887,1,10789,0,7065,1,0,2,1,3439
42640,41677,42,11,2,0,1,1,0,346222772,1,9902,0,31,1,0,2,1,3439
42641,40233,42,35,3,0,1,0,0,346220237,1,73,0,1314,1,0,1,1,3439
42642,41426,42,75,2,0,1,0,1,346222290,1,370,0,7536,0,3,3,1,3439
42643,40142,42,13,2,0,1,0,0,346220085,1,11458,0,3143,0,3,2,1,3439
42644,39947,42,17,2,0,1,0,0,346219756,1,10406,0,5255,0,3,0,1,3439
42645,41314,42,41,3,0,1,0,0,346222093,1,4087,0,1230,1,0,0,1,3439
42646,42355,42,155,2,0,1,0,0,346223981,1,4345,0,7567,0,3,1,1,3439
42647,42009,42,0,2,0,1,0,0,346223361,1,10448,0,7117,1,0,2,1,3439
42648,40771,42,9,2,0,1,0,0,346221206,1,9899,0,387,1,0,2,1,3439
42649,40874,42,9,1,1,2,0,0,346221384,0,751,1,1176,0,3,1,1,3439
42650,42913,42,35,3,0,1,0,0,346225040,1,4383,0,1314,1,0,0,1,3439
42651,40350,42,204,2,0,1,1,0,346220450,1,10485,0,7496,0,3,2,1,3439
42652,42703,42,4,3,0,1,0,0,346224655,1,997,0,1236,1,0,2,1,3439
42653,42229,42,9,2,0,1,0,0,346223757,1,10360,0,455,1,0,2,1,3439
42654,40709,42,11,2,0,1,1,0,346221095,1,6070,0,31,1,0,2,1,3439
42655,42114,42,20,2,0,1,0,0,346223546,1,10360,0,5375,0,3,2,1,3439
42656,41241,42,1,2,0,1,0,0,346221968,0,2509,0,702,0,3,2,1,3439
42657,39714,42,21,1,1,2,0,0,346219359,1,12328,0,575,0,3,2,1,3439
42658,42078,42,58,3,0,1,0,0,346223481,1,10126,0,1226,1,0,0,1,3439
42659,40705,42,185,2,0,1,1,0,346221091,1,8447,0,2507,0,3,2,1,3439
42660,41788,42,189,2,0,1,0,0,346222981,0,10314,0,2570,0,3,2,1,3439
42661,43191,42,31,1,1,2,0,0,346225529,1,11701,0,3901,1,2,2,1,3439
42662,40841,42,4,3,0,1,0,0,346221335,1,9194,0,1236,1,0,0,1,3439
42663,41584,42,54,3,0,1,0,0,346127843,1,578,0,1936,1,0,0,1,3439
42664,42518,42,0,2,0,1,1,0,346224301,1,9894,0,7117,1,0,0,1,3439
42665,42763,42,7,1,1,2,0,0,346224767,0,8706,1,7571,0,3,1,1,3439
42666,43735,42,11,2,0,1,0,0,346226520,1,12214,0,8,2,1,2,1,3439
42667,40868,42,12,1,1,2,0,0,346221373,0,6825,0,5997,0,3,1,1,3439
42668,41778,42,13,3,0,1,1,0,346222968,1,3035,0,1246,1,0,0,1,3439
42669,39648,42,54,8,0,3,0,0,346219236,1,1651,0,85,3,0,4,1,3439
42670,41149,42,21,2,0,1,0,0,346221822,1,3308,0,269,1,0,2,1,3439
42671,41779,42,67,3,0,1,0,0,346222970,1,9977,0,2100,0,3,2,1,3439
42672,42137,42,1,3,0,1,0,0,346223597,1,3515,1,1217,1,0,1,1,3439
42673,41376,42,6,2,0,1,0,0,346222191,1,2505,1,1886,0,3,1,1,3439
42674,40870,42,34,3,0,1,0,0,346221377,0,10355,0,1249,1,0,2,1,3439
42675,42388,42,35,3,0,1,0,0,346224035,1,8538,0,1314,1,0,2,1,3439
42676,41656,42,37,1,1,2,0,0,346222732,1,10514,0,2680,0,3,2,1,3439
42677,42577,42,1,3,0,1,0,0,346224422,0,8112,0,1217,1,0,0,1,3439
42678,43127,42,3,3,0,1,1,0,346200708,1,1791,0,1405,1,0,0,1,3439
42679,43612,42,6,2,0,1,0,0,346052761,1,3514,0,1925,4,0,2,1,3439
42680,39802,42,84,2,0,1,0,0,346092656,0,11697,0,4000,0,3,1,1,3439
42681,43605,42,89,1,1,2,0,0,346226269,0,11420,0,1178,0,3,1,1,3439
42682,42744,42,57,2,0,1,0,0,346224738,0,10354,0,454,1,0,2,1,3439
42683,43024,42,2,3,0,1,0,1,346225254,1,2933,0,1281,1,0,0,1,3439
42684,40234,42,7,2,0,1,0,0,346220239,1,1578,0,1355,0,3,2,1,3439
42685,39775,42,88,2,0,1,0,0,346219462,0,10353,0,1137,0,3,2,1,3439
42686,42102,42,0,2,0,1,0,0,346223528,1,1611,0,7117,1,0,2,1,3439
42687,42841,42,11,2,0,1,1,0,346224898,1,5180,0,8,2,1,2,1,3439
42688,40946,42,84,2,0,1,0,0,346221497,1,5217,0,7191,0,3,2,1,3439
42689,40898,42,23,2,0,1,0,0,346186299,1,10821,1,544,0,3,0,1,3439
42690,42458,42,58,1,1,2,0,0,346224161,0,11847,0,1978,0,3,2,1,3439
42691,43141,42,99,1,1,2,0,0,346225451,0,10902,0,7116,2,3,0,1,3439
42692,40277,42,10,1,1,2,0,0,346220314,1,1189,0,3698,0,3,2,1,3439
42693,41377,42,241,3,0,1,0,0,346222193,1,8927,1,7534,0,3,2,1,3439
42694,41391,42,26,2,0,1,0,0,346222218,0,9839,0,8,2,1,2,1,3439
42695,43607,42,65,2,0,1,0,0,346226272,1,2253,0,218,1,0,2,1,3439
42696,42148,42,36,3,0,1,0,0,346220442,1,9406,0,1216,1,0,0,1,3439
42697,40648,42,9,2,0,1,0,0,346220988,0,10819,0,249,0,3,2,1,3439
42698,43783,42,24,3,0,1,0,0,346226607,1,9887,0,1232,1,0,0,1,3439
42699,39509,42,35,3,0,1,0,0,346219010,1,2359,0,1314,1,0,2,1,3439
42700,41577,42,38,3,0,1,0,0,346221270,1,4075,0,1255,1,0,2,1,3439
42701,43120,42,67,2,0,1,0,0,346225420,1,10436,0,4995,0,3,1,1,3439
42702,40100,42,64,3,0,1,1,0,346220011,1,12353,0,1242,1,0,2,1,3439
42703,40198,42,84,2,0,1,0,0,346220175,1,5680,0,6883,0,3,2,1,3439
42704,42039,42,143,2,0,1,1,0,346223416,0,11304,0,3378,0,3,2,1,3439
42705,41497,42,3,3,0,1,1,0,346222420,1,493,0,1405,1,0,2,1,3439
42706,42656,42,11,2,0,1,0,0,346224578,0,6319,0,39,1,0,2,1,3439
42707,40409,42,34,3,0,1,0,0,346220558,1,4330,0,1249,1,0,0,1,3439
42708,40852,42,150,2,0,1,0,0,346221350,0,2425,0,2248,0,3,2,1,3439
42709,42092,42,41,1,1,2,0,0,345952413,1,6449,0,1976,0,3,1,1,3439
42710,39789,42,73,3,0,1,0,0,346219484,1,3930,0,3501,1,0,2,1,3439
42711,41851,42,11,2,0,1,0,0,346223085,1,11764,0,17,1,0,2,1,3439
42712,39869,42,37,1,1,2,1,0,346213305,0,3845,0,7373,0,3,4,1,3439
42713,39441,42,31,3,0,1,0,0,346218885,1,9880,0,3901,1,2,2,1,3439
42714,42584,42,36,1,1,2,0,0,346224433,1,2677,0,7569,0,3,1,1,3439
42715,42773,42,94,1,1,2,0,0,346224790,1,10537,0,7375,2,3,1,1,3439
42716,39944,42,241,1,1,2,1,0,346219750,1,9027,0,4305,0,3,0,1,3439
42717,39806,42,64,1,1,2,0,0,346219516,1,9756,0,6887,1,2,1,1,3439
42718,40302,42,27,1,1,2,1,0,346220364,1,10335,0,7495,0,3,1,1,3439
42719,42128,42,25,3,0,1,0,0,346223579,1,5409,0,2505,1,0,2,1,3439
42720,43608,42,242,1,1,2,0,0,346226274,0,11929,0,4752,0,3,2,1,3439
42721,40572,42,95,3,0,1,1,0,346220848,0,10362,0,1324,1,0,0,1,3439
42722,40150,42,85,1,1,2,0,0,346220095,1,3546,1,7444,0,3,1,1,3439
42723,42391,42,58,3,0,1,0,0,346224039,0,4406,0,1226,1,0,1,1,3439
42724,41171,42,0,2,0,1,0,0,346221863,1,11442,0,7117,1,0,2,1,3439
42725,43698,42,9,2,0,1,1,0,346226452,1,10376,0,45,1,0,2,1,3439
42726,42783,42,21,2,0,1,0,0,346224805,0,2350,0,6606,0,3,2,1,3439
42727,43713,42,9,2,0,1,1,0,346226478,1,11975,0,387,1,0,2,1,3439
42728,43669,42,0,2,0,1,0,0,346226402,1,7452,0,7117,1,0,2,1,3439
42729,43718,42,13,3,0,1,0,0,346226484,1,11206,0,1246,1,0,2,1,3439
42730,39731,42,212,3,0,1,1,0,346219385,1,1631,0,4398,0,3,2,1,3439
42731,41612,42,204,2,0,1,0,0,346222655,1,10641,0,7543,0,3,2,1,3439
42732,40002,42,9,2,0,1,0,1,346219842,0,9909,0,472,1,0,2,1,3439
42733,42748,42,11,2,0,1,1,0,346224744,1,10211,0,23,1,0,2,1,3439
42734,41588,42,35,3,0,1,0,0,346222608,1,2883,0,1314,1,0,0,1,3439
42735,39480,42,20,2,0,1,1,0,346218962,1,9909,0,261,0,3,2,1,3439
42736,39950,42,88,3,0,1,1,0,346219759,1,554,0,2412,1,0,2,1,3439
42737,41742,42,46,1,1,2,1,0,346222911,0,3189,1,758,0,3,1,1,3439
42738,43578,42,54,2,0,1,1,0,346226231,1,9561,0,270,1,0,2,1,3439
42739,41190,42,95,3,0,1,1,0,346221897,1,10838,0,1324,1,0,0,1,3439
42740,43119,42,6,2,0,1,0,0,346225418,1,165,1,1925,4,0,3,1,3439
42741,39419,42,9,2,0,1,1,1,346218845,0,10492,0,7,1,0,2,1,3439
42742,40454,42,20,2,0,1,0,0,346220644,1,828,0,2813,0,3,2,1,3439
42743,40103,42,13,3,0,1,0,0,346220015,0,8941,0,1246,1,0,0,1,3439
42744,42138,42,24,3,0,1,1,0,346223598,0,4465,0,1232,1,0,2,1,3439
42745,42443,42,55,6,0,1,0,0,346072533,1,11497,0,2407,0,3,2,1,3439
42746,42814,42,95,3,0,1,0,0,346220779,0,2811,0,1324,1,0,1,1,3439
42747,42664,42,98,3,0,1,0,0,346224595,1,4156,0,1278,1,0,0,1,3439
42748,41825,42,33,2,0,1,0,0,346223044,1,928,0,56,1,0,2,1,3439
42749,41205,42,11,2,0,1,0,0,346221913,0,8940,0,37,1,0,2,1,3439
42750,42228,42,84,2,0,1,0,0,346223756,1,8340,0,3791,0,3,2,1,3439
42751,43498,42,95,2,0,1,0,0,346226084,1,439,0,381,1,0,2,1,3439
42752,42194,42,37,3,0,1,1,0,346223687,1,756,1,3120,1,0,3,1,3439
42753,43719,42,65,2,0,1,1,1,346226487,1,11461,0,4102,0,3,2,1,3439
42754,40441,42,209,2,0,1,1,1,346220616,0,472,0,4274,0,3,1,1,3439
42755,42846,42,14,3,0,1,0,0,346224904,1,10914,1,3041,1,0,0,1,3439
42756,43032,42,15,3,0,1,0,0,346225269,1,9012,0,1259,1,0,0,1,3439
42757,40016,42,0,2,0,1,0,0,346219866,1,3904,0,7117,1,0,0,1,3439
42758,43463,42,7,3,0,1,0,0,346226027,1,6830,0,920,0,3,2,1,3439
42759,40982,42,13,3,0,1,0,0,346221557,0,10786,0,1246,1,0,0,1,3439
42760,42258,42,38,3,0,1,0,0,346223805,0,7878,0,1255,1,0,2,1,3439
42761,39642,42,21,2,0,1,0,0,346219224,1,11594,0,2979,0,3,3,1,3439
42762,41237,42,11,2,0,1,0,0,346221962,0,4619,0,134,1,0,2,1,3439
42763,40004,42,39,2,0,1,0,0,346219847,1,1092,0,8,2,1,1,1,3439
42764,43285,42,11,2,0,1,0,1,346225699,1,8892,0,25,1,0,2,1,3439
42765,40182,42,11,2,0,1,1,0,346220152,1,34,0,32,1,0,2,1,3439
42766,41555,42,35,3,0,1,0,0,346222548,1,191,0,1314,1,0,2,1,3439
42767,41650,42,42,1,1,2,0,0,346222724,1,8236,1,3232,0,3,2,1,3439
42768,42959,42,1,3,0,1,0,0,346225141,1,4902,0,1217,1,0,2,1,3439
42769,42265,42,24,2,0,1,0,0,346223818,0,10358,0,48,1,0,2,1,3439
42770,42245,42,55,3,0,1,1,0,346223784,1,1121,0,1225,1,0,1,1,3439
42771,41955,42,9,2,0,1,0,0,346223256,0,9895,0,8,2,1,2,1,3439
42772,43556,42,54,3,0,1,0,0,346220415,0,11778,0,1936,1,0,2,1,3439
42773,40676,42,38,3,0,1,0,0,346221044,1,5813,1,1255,1,0,1,1,3439
42774,41017,42,73,3,0,1,0,0,346221617,1,10782,1,3655,1,0,3,2,4849
42775,41910,42,7,2,0,1,0,0,346223179,1,11270,0,6786,0,3,0,1,3439
42776,39750,42,44,3,0,1,0,0,346219415,1,11163,0,3976,1,0,0,1,3439
42777,42749,42,51,3,0,1,0,0,346224745,0,3102,0,1260,1,0,0,1,3439
42778,40760,42,18,3,0,1,0,0,346221186,1,2040,0,1220,1,0,0,1,3439
42779,40029,42,207,2,0,1,0,0,346219885,1,5000,0,7492,0,3,2,1,3439
42780,41579,42,44,3,0,1,1,0,346222593,0,5064,0,3976,1,0,0,1,3439
42781,39507,42,239,1,1,2,1,0,346219006,1,3514,0,7382,0,3,0,2,66
42782,42459,42,9,2,0,1,1,0,346224163,1,10353,0,8,2,1,2,1,3439
42783,41068,42,26,2,0,1,1,0,346221698,1,6754,0,421,4,0,0,1,3439
42784,43786,42,51,2,0,1,0,0,346219969,1,28,0,322,0,3,1,1,3439
42785,40885,42,150,2,0,1,1,0,346221407,1,10352,0,3097,2,3,2,1,3439
42786,41092,42,1,3,0,1,0,0,346221739,1,426,0,1217,1,0,0,1,3439
42787,40917,42,19,1,1,2,0,0,346221450,0,4009,0,1126,0,3,1,1,3439
42788,43333,42,230,8,0,3,1,0,346225766,1,10264,0,2736,1,2,4,1,3439
42789,39598,42,26,2,0,1,1,0,346219161,1,10820,0,2142,0,3,2,1,3439
42790,40315,42,216,2,0,1,0,0,346220390,1,10819,0,6623,0,3,2,1,3439
42791,39597,42,35,1,1,2,0,0,346219159,1,2496,0,7461,0,3,1,1,3439
42792,43292,42,15,3,0,1,0,0,346225709,1,7014,0,1259,1,0,2,1,3439
42793,43547,42,60,1,1,2,0,0,345858501,0,704,0,3110,0,3,0,1,3439
42794,39929,42,1,3,0,1,0,0,346219721,1,4404,1,1217,1,0,1,1,3439
42795,43475,42,118,1,1,2,0,0,346226046,0,9152,0,452,1,2,0,1,3439
42796,41064,42,122,1,1,2,1,0,346221691,0,10929,0,490,1,2,0,1,3439
42797,39703,42,21,1,1,2,0,0,346219341,0,10179,0,4712,0,3,2,1,3439
42798,42386,42,11,2,0,1,0,0,346224029,1,1598,0,106,1,0,2,1,3439
42799,42282,42,55,3,0,1,1,0,346223851,1,1670,0,1225,1,0,2,1,3439
42800,43128,42,6,2,0,1,0,0,346225433,0,8248,0,1925,4,0,2,1,3439
42801,41914,42,24,2,0,1,1,0,346223187,1,10414,0,155,1,0,2,1,3439
42802,41105,42,24,3,0,1,1,0,346221758,1,2054,1,2200,1,0,0,1,3439
42803,41207,42,21,2,0,1,0,0,346221916,0,12110,0,183,1,0,2,1,3439
42804,42384,42,11,2,0,3,1,0,346224027,1,3458,1,8,2,1,1,1,3439
42805,41506,42,30,2,0,1,1,0,346222436,1,10563,0,46,1,0,2,1,3439
42806,42144,42,4,3,0,1,0,0,346223604,0,9856,0,1236,1,0,0,1,3439
42807,42579,42,24,3,0,1,0,0,346224426,1,11026,1,2200,1,0,3,1,3439
42808,41076,42,1,2,0,1,0,0,346221714,1,10916,0,33,1,0,2,1,3439
42809,42988,42,11,2,0,1,0,0,346225184,1,3148,0,171,1,0,2,1,3439
42810,42382,42,84,2,0,1,0,0,346224024,0,892,0,404,0,3,2,1,3439
42811,42107,42,22,2,0,1,1,0,346223534,1,2516,0,103,1,0,2,1,3439
42812,43053,42,231,1,1,2,1,0,346225307,1,3868,0,5988,0,3,0,1,3439
42813,42938,42,1,3,0,1,0,0,346225092,1,10364,0,1217,1,0,0,1,3439
42814,41515,42,11,2,0,1,1,0,346222457,1,8241,0,31,1,0,2,1,3439
42815,42464,42,5,2,0,1,1,0,346224173,1,1066,0,68,1,0,2,1,3439
42816,40636,42,9,2,0,1,1,0,346220966,1,11561,0,82,1,0,2,1,3439
42817,42838,42,9,2,0,1,1,0,346224894,1,404,0,7065,1,0,2,1,3439
42818,41740,42,10,1,1,2,0,0,345987591,1,9011,0,967,0,3,2,1,3439
42819,41446,42,11,2,0,1,1,0,346222333,1,9081,0,8,2,1,2,1,3439
42820,43741,42,20,2,0,1,1,0,346226531,1,1761,0,2751,0,3,2,1,3439
42821,42835,42,95,3,0,1,0,0,346224889,1,9898,0,1324,1,0,0,1,3439
42822,40950,42,24,3,0,1,0,0,346221511,1,4556,0,1232,1,0,0,1,3439
42823,41045,42,88,1,1,2,0,0,346221666,1,3074,0,3877,0,3,2,1,3439
42824,43113,42,33,1,1,2,0,0,345853954,1,2366,0,719,0,3,1,1,3439
42825,40253,42,11,2,0,1,1,0,346220274,1,6894,0,179,1,0,2,1,3439
42826,42538,42,25,3,0,1,0,0,346224338,1,11778,1,2505,1,0,0,1,3439
42827,41647,42,55,3,0,1,1,0,346222721,0,10356,1,1225,1,0,0,1,3439
42828,41191,42,1,3,0,1,0,0,346221898,0,8574,1,1217,1,0,2,1,3439
